schedule_date,schedule_date,schedule_season,schedule_week,team_home,team_away,stadium_surface,stadium_type,stadium_capacity,spread_favorite
2015-09-27,2015-09-27,2015,3,HOU,TB,Grass,indoor,"71,500",-6.0
2015-09-27,2015-09-27,2015,3,MIA,BUF,Grass,outdoor,65000,-1.0
2015-09-27,2015-09-27,2015,3,MIN,LAC,FieldTurf,outdoor,50000,-2.0
2015-09-27,2015-09-27,2015,3,NE,JAX,FieldTurf,outdoor,"68,756",-14.0
2015-09-27,2015-09-27,2015,3,NYJ,PHI,FieldTurf,outdoor,"82,500",-3.0
2015-09-27,2015-09-27,2015,3,SEA,CHI,FieldTurf,outdoor,"67,000",-16.5
2015-09-27,2015-09-27,2015,3,LAR,PIT,FieldTurf,indoor,67000,-1.0
2015-09-27,2015-09-27,2015,3,TEN,IND,Grass,outdoor,"69,143",3.5
2015-09-28,2015-09-28,2015,3,GB,KC,Grass,outdoor,"80,735",-5.5
2015-10-01,2015-10-01,2015,4,PIT,BAL,Grass,outdoor,"65,500",3.0
2015-10-04,2015-10-04,2015,4,ARI,LAR,Grass,indoor,"63,400",-7.0
2015-10-04,2015-10-04,2015,4,ATL,HOU,FieldTurf,indoor,"71,250",-4.5
2015-10-04,2015-10-04,2015,4,BUF,NYG,FieldTurf,outdoor,"73,967",-6.0
2015-10-04,2015-10-04,2015,4,CHI,LVR,Grass,outdoor,"61,500",3.0
2015-10-04,2015-10-04,2015,4,CIN,KC,FieldTurf,outdoor,"65,515",-3.5
2015-10-04,2015-10-04,2015,4,DEN,MIN,Grass,outdoor,"76,125",-7.0
2015-10-04,2015-10-04,2015,4,IND,JAX,FieldTurf,indoor,"63,000",-4.0
2015-10-04,2015-10-04,2015,4,NO,DAL,FieldTurf,indoor,"76,468",-3.0
2015-10-04,2015-10-04,2015,4,LAC,CLE,Grass,outdoor,"71,500",-5.0
2015-10-04,2015-10-04,2015,4,SF,GB,Grass,outdoor,"68,500",7.5
2015-10-04,2015-10-04,2015,4,TB,CAR,Grass,outdoor,"65,890",3.0
2015-10-04,2015-10-04,2015,4,WAS,PHI,Grass,outdoor,"79,000",3.0
2015-10-05,2015-10-05,2015,4,SEA,DET,FieldTurf,outdoor,"67,000",-10.0
2015-10-08,2015-10-08,2015,5,HOU,IND,Grass,indoor,"71,500",-5.0
2015-10-11,2015-10-11,2015,5,ATL,WAS,FieldTurf,indoor,"71,250",-7.0
2015-10-11,2015-10-11,2015,5,BAL,CLE,FieldTurf,outdoor,"71,008",-6.5
2015-10-11,2015-10-11,2015,5,CIN,SEA,FieldTurf,outdoor,"65,515",-3.0
2015-10-11,2015-10-11,2015,5,DAL,NE,FieldTurf,indoor,"80,000",8.5
2015-10-11,2015-10-11,2015,5,DET,ARI,FieldTurf,indoor,"65,000",4.5
2015-10-11,2015-10-11,2015,5,GB,LAR,Grass,outdoor,"80,735",-9.0
2015-10-11,2015-10-11,2015,5,KC,CHI,Grass,outdoor,"76,416",-9.5
2015-10-11,2015-10-11,2015,5,NYG,SF,FieldTurf,outdoor,"82,500",-7.5
2015-10-11,2015-10-11,2015,5,LVR,DEN,Grass,outdoor,"53,250",5.5
2015-10-11,2015-10-11,2015,5,PHI,NO,Grass,outdoor,"69,176",-6.5
2015-10-11,2015-10-11,2015,5,TB,JAX,Grass,outdoor,"65,890",-1.0
2015-10-11,2015-10-11,2015,5,TEN,BUF,Grass,outdoor,"69,143",1.0
2015-10-12,2015-10-12,2015,5,LAC,PIT,Grass,outdoor,"71,500",-4.0
2015-10-15,2015-10-15,2015,6,NO,ATL,FieldTurf,indoor,"76,468",3.0
2015-10-18,2015-10-18,2015,6,BUF,CIN,FieldTurf,outdoor,"73,967",3.0
2015-10-18,2015-10-18,2015,6,CLE,DEN,Grass,outdoor,"68,000",3.5
2015-10-18,2015-10-18,2015,6,DET,CHI,FieldTurf,indoor,"65,000",-3.5
2015-10-18,2015-10-18,2015,6,GB,LAC,Grass,outdoor,"80,735",-10.5
2015-10-18,2015-10-18,2015,6,IND,NE,FieldTurf,indoor,"63,000",9.0
2015-10-18,2015-10-18,2015,6,JAX,HOU,Grass,outdoor,"67,264",-3.0
2015-10-18,2015-10-18,2015,6,MIN,KC,FieldTurf,outdoor,50000,-3.5
2015-10-18,2015-10-18,2015,6,NYJ,WAS,FieldTurf,outdoor,"82,500",-7.5
2015-10-18,2015-10-18,2015,6,PIT,ARI,Grass,outdoor,"65,500",5.5
2015-10-18,2015-10-18,2015,6,SF,BAL,Grass,outdoor,"68,500",2.5
2015-10-18,2015-10-18,2015,6,SEA,CAR,FieldTurf,outdoor,"67,000",-7.0
2015-10-18,2015-10-18,2015,6,TEN,MIA,Grass,outdoor,"69,143",-2.5
2015-10-19,2015-10-19,2015,6,PHI,NYG,Grass,outdoor,"69,176",-3.5
2015-10-22,2015-10-22,2015,7,SF,SEA,Grass,outdoor,"68,500",6.5
2015-10-25,2015-10-25,2015,7,CAR,PHI,Grass,outdoor,"73,778",-2.5
2015-10-25,2015-10-25,2015,7,DET,MIN,FieldTurf,indoor,"65,000",-1.0
2015-10-25,2015-10-25,2015,7,IND,NO,FieldTurf,indoor,"63,000",-5.0
2015-10-25,2015-10-25,2015,7,KC,PIT,Grass,outdoor,"76,416",-3.5
2015-10-25,2015-10-25,2015,7,MIA,HOU,Grass,outdoor,65000,-4.5
2015-10-25,2015-10-25,2015,7,NE,NYJ,FieldTurf,outdoor,"68,756",-7.0
2015-10-25,2015-10-25,2015,7,NYG,DAL,FieldTurf,outdoor,"82,500",-3.0
2015-10-25,2015-10-25,2015,7,LAC,LVR,Grass,outdoor,"71,500",-3.5
2015-10-25,2015-10-25,2015,7,LAR,CLE,FieldTurf,indoor,67000,-6.0
2015-10-25,2015-10-25,2015,7,TEN,ATL,Grass,outdoor,"69,143",6.0
2015-10-25,2015-10-25,2015,7,WAS,TB,Grass,outdoor,"79,000",-3.0
2015-10-26,2015-10-26,2015,7,ARI,BAL,Grass,indoor,"63,400",-10.0
2015-10-29,2015-10-29,2015,8,NE,MIA,FieldTurf,outdoor,"68,756",-8.0
2015-11-01,2015-11-01,2015,8,ATL,TB,FieldTurf,indoor,"71,250",-8.0
2015-11-01,2015-11-01,2015,8,BAL,LAC,FieldTurf,outdoor,"71,008",-4.5
2015-11-01,2015-11-01,2015,8,CHI,MIN,Grass,outdoor,"61,500",1.5
2015-11-01,2015-11-01,2015,8,CLE,ARI,Grass,outdoor,"68,000",7.0
2015-11-01,2015-11-01,2015,8,DAL,SEA,FieldTurf,indoor,"80,000",5.0
2015-11-01,2015-11-01,2015,8,DEN,GB,Grass,outdoor,"76,125",2.5
2015-11-01,2015-11-01,2015,8,HOU,TEN,Grass,indoor,"71,500",-3.5
2015-11-01,2015-11-01,2015,8,NO,NYG,FieldTurf,indoor,"76,468",-3.0
2015-11-01,2015-11-01,2015,8,LVR,NYJ,Grass,outdoor,"53,250",3.0
2015-11-01,2015-11-01,2015,8,PIT,CIN,Grass,outdoor,"65,500",0.0
2015-11-01,2015-11-01,2015,8,LAR,SF,FieldTurf,indoor,67000,-8.0
2015-11-02,2015-11-02,2015,8,CAR,IND,Grass,outdoor,"73,778",-5.5
2015-11-05,2015-11-05,2015,9,CIN,CLE,FieldTurf,outdoor,"65,515",-13.0
2015-11-08,2015-11-08,2015,9,BUF,MIA,FieldTurf,outdoor,"73,967",-4.0
2015-11-08,2015-11-08,2015,9,CAR,GB,Grass,outdoor,"73,778",2.5
2015-11-08,2015-11-08,2015,9,DAL,PHI,FieldTurf,indoor,"80,000",3.0
2015-11-08,2015-11-08,2015,9,IND,DEN,FieldTurf,indoor,"63,000",3.5
2015-11-08,2015-11-08,2015,9,MIN,LAR,FieldTurf,outdoor,50000,-1.0
2015-11-08,2015-11-08,2015,9,NE,WAS,FieldTurf,outdoor,"68,756",-13.5
2015-11-08,2015-11-08,2015,9,NO,TEN,FieldTurf,indoor,"76,468",-6.5
2015-11-08,2015-11-08,2015,9,NYJ,JAX,FieldTurf,outdoor,"82,500",-8.0
2015-11-08,2015-11-08,2015,9,PIT,LVR,Grass,outdoor,"65,500",-6.0
2015-11-08,2015-11-08,2015,9,SF,ATL,Grass,outdoor,"68,500",8.5
2015-11-08,2015-11-08,2015,9,TB,NYG,Grass,outdoor,"65,890",2.0
2015-11-09,2015-11-09,2015,9,LAC,CHI,Grass,outdoor,"71,500",-3.5
2015-11-12,2015-11-12,2015,10,NYJ,BUF,FieldTurf,outdoor,"82,500",-2.5
2015-11-15,2015-11-15,2015,10,BAL,JAX,FieldTurf,outdoor,"71,008",-5.0
2015-11-15,2015-11-15,2015,10,DEN,KC,Grass,outdoor,"76,125",-3.5
2015-11-15,2015-11-15,2015,10,GB,DET,Grass,outdoor,"80,735",-10.5
2015-11-15,2015-11-15,2015,10,NYG,NE,FieldTurf,outdoor,"82,500",7.0
2015-11-15,2015-11-15,2015,10,LVR,MIN,Grass,outdoor,"53,250",-3.0
2015-11-15,2015-11-15,2015,10,PHI,MIA,Grass,outdoor,"69,176",-6.0
2015-11-15,2015-11-15,2015,10,PIT,CLE,Grass,outdoor,"65,500",-7.0
2015-11-15,2015-11-15,2015,10,SEA,ARI,FieldTurf,outdoor,"67,000",-3.0
2015-11-15,2015-11-15,2015,10,LAR,CHI,FieldTurf,indoor,67000,-7.0
2015-11-15,2015-11-15,2015,10,TB,DAL,Grass,outdoor,"65,890",1.0
2015-11-15,2015-11-15,2015,10,TEN,CAR,Grass,outdoor,"69,143",3.5
2015-11-15,2015-11-15,2015,10,WAS,NO,Grass,outdoor,"79,000",1.0
2015-11-16,2015-11-16,2015,10,CIN,HOU,FieldTurf,outdoor,"65,515",-10.0
2015-11-19,2015-11-19,2015,11,JAX,TEN,Grass,outdoor,"67,264",-3.0
2015-11-22,2015-11-22,2015,11,ARI,CIN,Grass,indoor,"63,400",-4.0
2015-11-22,2015-11-22,2015,11,ATL,IND,FieldTurf,indoor,"71,250",-3.5
2015-11-22,2015-11-22,2015,11,BAL,LAR,FieldTurf,outdoor,"71,008",-3.0
2015-11-22,2015-11-22,2015,11,CAR,WAS,Grass,outdoor,"73,778",-7.0
2015-11-22,2015-11-22,2015,11,CHI,DEN,Grass,outdoor,"61,500",2.0
2015-11-22,2015-11-22,2015,11,DET,LVR,FieldTurf,indoor,"65,000",1.5
2015-11-22,2015-11-22,2015,11,HOU,NYJ,Grass,indoor,"71,500",4.0
2015-11-22,2015-11-22,2015,11,MIA,DAL,Grass,outdoor,65000,2.0
2015-11-22,2015-11-22,2015,11,MIN,GB,FieldTurf,outdoor,50000,0.0
2015-11-22,2015-11-22,2015,11,PHI,TB,Grass,outdoor,"69,176",-6.5
2015-11-22,2015-11-22,2015,11,LAC,KC,Grass,outdoor,"71,500",3.0
2015-11-22,2015-11-22,2015,11,SEA,SF,FieldTurf,outdoor,"67,000",-14.0
2015-11-23,2015-11-23,2015,11,NE,BUF,FieldTurf,outdoor,"68,756",-7.0
2015-11-26,2015-11-26,2015,12,DAL,CAR,FieldTurf,indoor,"80,000",1.0
2015-11-26,2015-11-26,2015,12,DET,PHI,FieldTurf,indoor,"65,000",-3.0
2015-11-26,2015-11-26,2015,12,GB,CHI,Grass,outdoor,"80,735",-8.0
2015-11-29,2015-11-29,2015,12,ATL,MIN,FieldTurf,indoor,"71,250",-2.0
2015-11-29,2015-11-29,2015,12,CIN,LAR,FieldTurf,outdoor,"65,515",-9.5
2015-11-29,2015-11-29,2015,12,DEN,NE,Grass,outdoor,"76,125",2.5
2015-11-29,2015-11-29,2015,12,HOU,NO,Grass,indoor,"71,500",-3.5
2015-11-29,2015-11-29,2015,12,IND,TB,FieldTurf,indoor,"63,000",-3.0
2015-11-29,2015-11-29,2015,12,JAX,LAC,Grass,outdoor,"67,264",-5.0
2015-11-29,2015-11-29,2015,12,KC,BUF,Grass,outdoor,"76,416",-4.5
2015-11-29,2015-11-29,2015,12,NYJ,MIA,FieldTurf,outdoor,"82,500",-4.5
2015-11-29,2015-11-29,2015,12,SF,ARI,Grass,outdoor,"68,500",8.5
2015-11-29,2015-11-29,2015,12,SEA,PIT,FieldTurf,outdoor,"67,000",-3.0
2015-11-29,2015-11-29,2015,12,TEN,LVR,Grass,outdoor,"69,143",1.0
2015-11-29,2015-11-29,2015,12,WAS,NYG,Grass,outdoor,"79,000",1.5
2015-11-30,2015-11-30,2015,12,CLE,BAL,Grass,outdoor,"68,000",-6.0
2015-12-03,2015-12-03,2015,13,DET,GB,FieldTurf,indoor,"65,000",2.5
2015-12-06,2015-12-06,2015,13,BUF,HOU,FieldTurf,outdoor,"73,967",-3.0
2015-12-06,2015-12-06,2015,13,CHI,SF,Grass,outdoor,"61,500",-6.5
2015-12-06,2015-12-06,2015,13,CLE,CIN,Grass,outdoor,"68,000",7.5
2015-12-06,2015-12-06,2015,13,MIA,BAL,Grass,outdoor,65000,-3.5
2015-12-06,2015-12-06,2015,13,MIN,SEA,FieldTurf,outdoor,50000,2.5
2015-12-06,2015-12-06,2015,13,NE,PHI,FieldTurf,outdoor,"68,756",-9.5
2015-12-06,2015-12-06,2015,13,NO,CAR,FieldTurf,indoor,"76,468",6.0
2015-12-06,2015-12-06,2015,13,NYG,NYJ,FieldTurf,outdoor,"82,500",2.5
2015-12-06,2015-12-06,2015,13,LVR,KC,Grass,outdoor,"53,250",3.0
2015-12-06,2015-12-06,2015,13,PIT,IND,Grass,outdoor,"65,500",-9.5
2015-12-06,2015-12-06,2015,13,LAC,DEN,Grass,outdoor,"71,500",6.0
2015-12-06,2015-12-06,2015,13,LAR,ARI,FieldTurf,indoor,67000,3.5
2015-12-06,2015-12-06,2015,13,TB,ATL,Grass,outdoor,"65,890",0.0
2015-12-06,2015-12-06,2015,13,TEN,JAX,Grass,outdoor,"69,143",-3.0
2015-12-07,2015-12-07,2015,13,WAS,DAL,Grass,outdoor,"79,000",-2.0
2015-12-10,2015-12-10,2015,14,ARI,MIN,Grass,indoor,"63,400",-10.0
2015-12-13,2015-12-13,2015,14,BAL,SEA,FieldTurf,outdoor,"71,008",10.5
2015-12-13,2015-12-13,2015,14,CAR,ATL,Grass,outdoor,"73,778",-8.5
2015-12-13,2015-12-13,2015,14,CHI,WAS,Grass,outdoor,"61,500",-4.0
2015-12-13,2015-12-13,2015,14,CIN,PIT,FieldTurf,outdoor,"65,515",-1.0
2015-12-13,2015-12-13,2015,14,CLE,SF,Grass,outdoor,"68,000",-2.5
2015-12-13,2015-12-13,2015,14,DEN,LVR,Grass,outdoor,"76,125",-6.0
2015-12-13,2015-12-13,2015,14,GB,DAL,Grass,outdoor,"80,735",-6.5
2015-12-13,2015-12-13,2015,14,HOU,NE,Grass,indoor,"71,500",5.0
2015-12-13,2015-12-13,2015,14,JAX,IND,Grass,outdoor,"67,264",-1.0
2015-12-13,2015-12-13,2015,14,KC,LAC,Grass,outdoor,"76,416",-12.0
2015-12-13,2015-12-13,2015,14,NYJ,TEN,FieldTurf,outdoor,"82,500",-8.0
2015-12-13,2015-12-13,2015,14,PHI,BUF,Grass,outdoor,"69,176",-1.0
2015-12-13,2015-12-13,2015,14,LAR,DET,FieldTurf,indoor,67000,3.0
2015-12-13,2015-12-13,2015,14,TB,NO,Grass,outdoor,"65,890",-6.0
2015-12-14,2015-12-14,2015,14,MIA,NYG,Grass,outdoor,65000,2.0
2015-12-17,2015-12-17,2015,15,LAR,TB,FieldTurf,indoor,67000,-1.0
2015-12-19,2015-12-19,2015,15,DAL,NYJ,FieldTurf,indoor,"80,000",3.5
2015-12-20,2015-12-20,2015,15,BAL,KC,FieldTurf,outdoor,"71,008",6.5
2015-12-20,2015-12-20,2015,15,IND,HOU,FieldTurf,indoor,"63,000",-2.0
2015-12-20,2015-12-20,2015,15,JAX,ATL,Grass,outdoor,"67,264",-2.0
2015-12-20,2015-12-20,2015,15,MIN,CHI,FieldTurf,outdoor,50000,-4.0
2015-12-20,2015-12-20,2015,15,NE,TEN,FieldTurf,outdoor,"68,756",-14.5
2015-12-20,2015-12-20,2015,15,NYG,CAR,FieldTurf,outdoor,"82,500",5.0
2015-12-20,2015-12-20,2015,15,LVR,GB,Grass,outdoor,"53,250",4.0
2015-12-20,2015-12-20,2015,15,PHI,ARI,Grass,outdoor,"69,176",4.0
2015-12-20,2015-12-20,2015,15,PIT,DEN,Grass,outdoor,"65,500",-7.5
2015-12-20,2015-12-20,2015,15,LAC,MIA,Grass,outdoor,"71,500",-1.0
2015-12-20,2015-12-20,2015,15,SF,CIN,Grass,outdoor,"68,500",6.5
2015-12-20,2015-12-20,2015,15,SEA,CLE,FieldTurf,outdoor,"67,000",-14.5
2015-12-20,2015-12-20,2015,15,WAS,BUF,Grass,outdoor,"79,000",2.0
2015-12-21,2015-12-21,2015,15,NO,DET,FieldTurf,indoor,"76,468",-2.5
2015-12-24,2015-12-24,2015,16,LVR,LAC,Grass,outdoor,"53,250",-4.0
2015-12-26,2015-12-26,2015,16,PHI,WAS,Grass,outdoor,"69,176",-3.5
2015-12-27,2015-12-27,2015,16,ARI,GB,Grass,indoor,"63,400",-6.0
2015-12-27,2015-12-27,2015,16,ATL,CAR,FieldTurf,indoor,"71,250",7.0
2015-12-27,2015-12-27,2015,16,BAL,PIT,FieldTurf,outdoor,"71,008",11.5
2015-12-27,2015-12-27,2015,16,BUF,DAL,FieldTurf,outdoor,"73,967",-6.5
2015-12-27,2015-12-27,2015,16,DET,SF,FieldTurf,indoor,"65,000",-9.0
2015-12-27,2015-12-27,2015,16,KC,CLE,Grass,outdoor,"76,416",-11.5
2015-12-27,2015-12-27,2015,16,MIA,IND,Grass,outdoor,65000,-2.5
2015-12-27,2015-12-27,2015,16,MIN,NYG,FieldTurf,outdoor,50000,-7.0
2015-12-27,2015-12-27,2015,16,NO,JAX,FieldTurf,indoor,"76,468",-2.5
2015-12-27,2015-12-27,2015,16,NYJ,NE,FieldTurf,outdoor,"82,500",2.5
2015-12-27,2015-12-27,2015,16,SEA,LAR,FieldTurf,outdoor,"67,000",-11.0
2015-12-27,2015-12-27,2015,16,TB,CHI,Grass,outdoor,"65,890",-3.0
2015-12-27,2015-12-27,2015,16,TEN,HOU,Grass,outdoor,"69,143",3.5
2015-12-28,2015-12-28,2015,16,DEN,CIN,Grass,outdoor,"76,125",-4.0
2016-01-03,2016-01-03,2015,17,ARI,SEA,Grass,indoor,"63,400",-6.0
2016-01-03,2016-01-03,2015,17,ATL,NO,FieldTurf,indoor,"71,250",-6.0
2016-01-03,2016-01-03,2015,17,BUF,NYJ,FieldTurf,outdoor,"73,967",3.0
2016-01-03,2016-01-03,2015,17,CAR,TB,Grass,outdoor,"73,778",-10.0
2016-01-03,2016-01-03,2015,17,CHI,DET,Grass,outdoor,"61,500",2.5
2016-01-03,2016-01-03,2015,17,CIN,BAL,FieldTurf,outdoor,"65,515",-9.5
2016-01-03,2016-01-03,2015,17,CLE,PIT,Grass,outdoor,"68,000",13.0
2016-01-03,2016-01-03,2015,17,DAL,WAS,FieldTurf,indoor,"80,000",-3.0
2016-01-03,2016-01-03,2015,17,DEN,LAC,Grass,outdoor,"76,125",-10.0
2016-01-03,2016-01-03,2015,17,GB,MIN,Grass,outdoor,"80,735",-3.0
2016-01-03,2016-01-03,2015,17,HOU,JAX,Grass,indoor,"71,500",-6.0
2016-01-03,2016-01-03,2015,17,IND,TEN,FieldTurf,indoor,"63,000",-4.0
2016-01-03,2016-01-03,2015,17,KC,LVR,Grass,outdoor,"76,416",-6.5
2016-01-03,2016-01-03,2015,17,MIA,NE,Grass,outdoor,65000,10.0
2016-01-03,2016-01-03,2015,17,NYG,PHI,FieldTurf,outdoor,"82,500",-3.5
2016-01-03,2016-01-03,2015,17,SF,LAR,Grass,outdoor,"68,500",3.0
2016-09-08,2016-09-08,2016,1,DEN,CAR,Grass,outdoor,"76,125",3.0
2016-09-11,2016-09-11,2016,1,ARI,NE,Grass,indoor,"63,400",-8.5
2016-09-11,2016-09-11,2016,1,ATL,TB,FieldTurf,indoor,"71,250",-2.5
2016-09-11,2016-09-11,2016,1,BAL,BUF,FieldTurf,outdoor,"71,008",-3.0
2016-09-11,2016-09-11,2016,1,DAL,NYG,FieldTurf,indoor,"80,000",1.0
2016-09-11,2016-09-11,2016,1,HOU,CHI,Grass,indoor,"71,500",-5.5
2016-09-11,2016-09-11,2016,1,IND,DET,FieldTurf,indoor,"63,000",-2.5
2016-09-11,2016-09-11,2016,1,JAX,GB,Grass,outdoor,"67,264",3.5
2016-09-11,2016-09-11,2016,1,KC,LAC,Grass,outdoor,"76,416",-6.5
2016-09-11,2016-09-11,2016,1,NO,LVR,FieldTurf,indoor,"76,468",-3.0
2016-09-11,2016-09-11,2016,1,NYJ,CIN,FieldTurf,outdoor,"82,500",1.0
2016-09-11,2016-09-11,2016,1,PHI,CLE,Grass,outdoor,"69,176",-3.5
2016-09-11,2016-09-11,2016,1,SEA,MIA,FieldTurf,outdoor,"67,000",-10.5
2016-09-11,2016-09-11,2016,1,TEN,MIN,Grass,outdoor,"69,143",2.5
2016-09-12,2016-09-12,2016,1,SF,LAR,Grass,outdoor,"68,500",2.5
2016-09-12,2016-09-12,2016,1,WAS,PIT,Grass,outdoor,"79,000",2.5
2016-09-15,2016-09-15,2016,2,BUF,NYJ,FieldTurf,outdoor,"73,967",0.0
2016-09-18,2016-09-18,2016,2,ARI,TB,Grass,indoor,"63,400",-7.0
2016-09-18,2016-09-18,2016,2,CAR,SF,Grass,outdoor,"73,778",-12.5
2016-09-18,2016-09-18,2016,2,CLE,BAL,Grass,outdoor,"68,000",4.5
2016-09-18,2016-09-18,2016,2,DEN,IND,Grass,outdoor,"76,125",-6.0
2016-09-18,2016-09-18,2016,2,DET,TEN,FieldTurf,indoor,"65,000",-6.0
2016-09-18,2016-09-18,2016,2,HOU,KC,Grass,indoor,"71,500",-1.0
2016-09-18,2016-09-18,2016,2,LAR,SEA,Grass,outdoor,"93,605",5.5
2016-09-18,2016-09-18,2016,2,MIN,GB,FieldTurf,indoor,"66,200",2.0
2016-09-18,2016-09-18,2016,2,NE,MIA,FieldTurf,outdoor,"68,756",-5.5
2016-09-18,2016-09-18,2016,2,NYG,NO,FieldTurf,outdoor,"82,500",-4.0
2016-09-18,2016-09-18,2016,2,LVR,ATL,Grass,outdoor,"53,250",-4.0
2016-09-18,2016-09-18,2016,2,PIT,CIN,Grass,outdoor,"65,500",-3.0
2016-09-18,2016-09-18,2016,2,LAC,JAX,Grass,outdoor,"71,500",-3.0
2016-09-18,2016-09-18,2016,2,WAS,DAL,Grass,outdoor,"79,000",-3.0
2016-09-19,2016-09-19,2016,2,CHI,PHI,Grass,outdoor,"61,500",-3.0
2016-09-22,2016-09-22,2016,3,NE,HOU,FieldTurf,outdoor,"68,756",-1.0
2016-09-25,2016-09-25,2016,3,BUF,ARI,FieldTurf,outdoor,"73,967",5.0
2016-09-25,2016-09-25,2016,3,CAR,MIN,Grass,outdoor,"73,778",-6.5
2016-09-25,2016-09-25,2016,3,CIN,DEN,FieldTurf,outdoor,"65,515",-3.5
2016-09-25,2016-09-25,2016,3,DAL,CHI,FieldTurf,indoor,"80,000",-6.5
2016-09-25,2016-09-25,2016,3,GB,DET,Grass,outdoor,"80,735",-6.5
2016-09-25,2016-09-25,2016,3,IND,LAC,FieldTurf,indoor,"63,000",-1.5
2016-09-25,2016-09-25,2016,3,JAX,BAL,Grass,outdoor,"67,264",2.0
2016-09-25,2016-09-25,2016,3,KC,NYJ,Grass,outdoor,"76,416",-3.0
2016-09-25,2016-09-25,2016,3,MIA,CLE,Grass,outdoor,65000,-10.0
2016-09-25,2016-09-25,2016,3,NYG,WAS,FieldTurf,outdoor,"82,500",-3.5
2016-09-25,2016-09-25,2016,3,PHI,PIT,Grass,outdoor,"69,176",4.0
2016-09-25,2016-09-25,2016,3,SEA,SF,FieldTurf,outdoor,"67,000",-10.5
2016-09-25,2016-09-25,2016,3,TB,LAR,Grass,outdoor,"65,890",-3.5
2016-09-25,2016-09-25,2016,3,TEN,LVR,Grass,outdoor,"69,143",1.5
2016-09-26,2016-09-26,2016,3,NO,ATL,FieldTurf,indoor,"76,468",-3.0
2016-09-29,2016-09-29,2016,4,CIN,MIA,FieldTurf,outdoor,"65,515",-7.5
2016-10-02,2016-10-02,2016,4,ARI,LAR,Grass,indoor,"63,400",-10.0
2016-10-02,2016-10-02,2016,4,ATL,CAR,FieldTurf,indoor,"71,250",3.0
2016-10-02,2016-10-02,2016,4,BAL,LVR,FieldTurf,outdoor,"71,008",-3.5
2016-10-02,2016-10-02,2016,4,CHI,DET,Grass,outdoor,"61,500",3.0
2016-10-02,2016-10-02,2016,4,HOU,TEN,Grass,indoor,"71,500",-3.5
2016-10-02,2016-10-02,2016,4,NE,BUF,FieldTurf,outdoor,"68,756",-3.5
2016-10-02,2016-10-02,2016,4,NYJ,SEA,FieldTurf,outdoor,"82,500",1.0
2016-10-02,2016-10-02,2016,4,PIT,KC,Grass,outdoor,"65,500",-3.5
2016-10-02,2016-10-02,2016,4,LAC,NO,Grass,outdoor,"71,500",-3.5
2016-10-02,2016-10-02,2016,4,SF,DAL,Grass,outdoor,"68,500",1.0
2016-10-02,2016-10-02,2016,4,TB,DEN,Grass,outdoor,"65,890",3.0
2016-10-02,2016-10-02,2016,4,WAS,CLE,Grass,outdoor,"79,000",-7.5
2016-10-03,2016-10-03,2016,4,MIN,NYG,FieldTurf,indoor,"66,200",-3.5
2016-10-06,2016-10-06,2016,5,SF,ARI,Grass,outdoor,"68,500",3.5
2016-10-09,2016-10-09,2016,5,BAL,WAS,FieldTurf,outdoor,"71,008",-4.0
2016-10-09,2016-10-09,2016,5,CLE,NE,Grass,outdoor,"68,000",10.0
2016-10-09,2016-10-09,2016,5,DAL,CIN,FieldTurf,indoor,"80,000",2.5
2016-10-09,2016-10-09,2016,5,DEN,ATL,Grass,outdoor,"76,125",-3.5
2016-10-09,2016-10-09,2016,5,DET,PHI,FieldTurf,indoor,"65,000",3.5
2016-10-09,2016-10-09,2016,5,GB,NYG,Grass,outdoor,"80,735",-7.0
2016-10-09,2016-10-09,2016,5,IND,CHI,FieldTurf,indoor,"63,000",-4.0
2016-10-09,2016-10-09,2016,5,LAR,BUF,Grass,outdoor,"93,605",2.5
2016-10-09,2016-10-09,2016,5,MIA,TEN,Grass,outdoor,65000,-2.5
2016-10-09,2016-10-09,2016,5,MIN,HOU,FieldTurf,indoor,"66,200",-6.0
2016-10-09,2016-10-09,2016,5,LVR,LAC,Grass,outdoor,"53,250",-3.5
2016-10-09,2016-10-09,2016,5,PIT,NYJ,Grass,outdoor,"65,500",-10.0
2016-10-10,2016-10-10,2016,5,CAR,TB,Grass,outdoor,"73,778",-6.0
2016-10-13,2016-10-13,2016,6,LAC,DEN,Grass,outdoor,"71,500",3.0
2016-10-16,2016-10-16,2016,6,BUF,SF,FieldTurf,outdoor,"73,967",-7.5
2016-10-16,2016-10-16,2016,6,CHI,JAX,Grass,outdoor,"61,500",-2.5
2016-10-16,2016-10-16,2016,6,DET,LAR,FieldTurf,indoor,"65,000",-2.5
2016-10-16,2016-10-16,2016,6,GB,DAL,Grass,outdoor,"80,735",-5.0
2016-10-16,2016-10-16,2016,6,HOU,IND,Grass,indoor,"71,500",-3.0
2016-10-16,2016-10-16,2016,6,MIA,PIT,Grass,outdoor,65000,7.5
2016-10-16,2016-10-16,2016,6,NE,CIN,FieldTurf,outdoor,"68,756",-7.5
2016-10-16,2016-10-16,2016,6,NO,CAR,FieldTurf,indoor,"76,468",2.5
2016-10-16,2016-10-16,2016,6,NYG,BAL,FieldTurf,outdoor,"82,500",-3.5
2016-10-16,2016-10-16,2016,6,LVR,KC,Grass,outdoor,"53,250",1.0
2016-10-16,2016-10-16,2016,6,SEA,ATL,FieldTurf,outdoor,"67,000",-7.0
